DATE,CUST_ID,PROD_ID
2018-04-16 09:04:47,432,65
2018-04-16 09:07:11,554,33
2018-04-16 09:14:13,1185,20
2018-04-16 09:19:21,247,8
2018-04-16 09:27:32,118,47
2018-04-16 09:37:11,1028,11
2018-04-16 09:37:18,675,67
2018-04-16 09:51:48,1268,7
2018-04-16 09:54:00,215,50
2018-04-16 09:56:36,1250,80
2018-04-16 09:57:18,177,55
2018-04-16 10:01:38,219,80
2018-04-16 10:09:39,81,70
2018-04-16 10:13:31,905,15
2018-04-16 10:26:23,489,33
2018-04-16 10:35:25,1001,51
2018-04-16 10:38:09,1121,51
2018-04-16 10:40:59,717,43
2018-04-16 10:44:48,713,69
2018-04-16 10:56:30,1103,43
2018-04-16 11:02:36,771,12
2018-04-16 11:12:42,499,61
2018-04-16 11:14:01,419,3
2018-04-16 11:40:39,852,76
2018-04-16 11:42:18,611,25
2018-04-16 11:43:19,1004,65
2018-04-16 11:43:44,954,52
2018-04-16 12:33:47,974,50
2018-04-16 12:49:10,1396,44
2018-04-16 13:02:29,789,62
2018-04-16 13:06:45,943,41
2018-04-16 13:20:53,838,9
2018-04-16 13:26:20,1355,18
2018-04-16 13:27:01,1170,8
2018-04-16 13:35:24,1452,33
2018-04-16 13:59:36,324,2
2018-04-16 14:08:05,1077,21
2018-04-16 14:09:52,450,9
2018-04-16 14:11:59,324,2
2018-04-16 14:15:27,1385,34
2018-04-16 14:23:22,1488,73
2018-04-16 14:56:31,843,11
2018-04-16 14:58:37,953,52
2018-04-16 15:16:47,478,81
2018-04-16 15:27:19,611,52
2018-04-16 15:50:21,403,69
2018-04-16 16:38:20,1147,43
2018-04-16 16:44:06,174,11
2018-04-16 16:48:59,618,53
2018-04-16 16:49:18,314,75
2018-04-16 16:53:09,1453,46
2018-04-16 16:56:34,679,80
2018-04-16 17:06:57,554,75
2018-04-16 17:08:47,1054,9
2018-04-16 17:12:49,1236,80
2018-04-16 17:18:31,700,40
2018-04-16 17:27:30,219,35
2018-04-16 17:32:38,388,2
2018-04-16 17:33:32,154,80
2018-04-16 18:17:10,853,43
2018-04-16 18:34:41,996,12
2018-04-16 18:39:15,828,65
2018-04-16 18:47:09,1011,76
2018-04-16 18:48:15,752,2
2018-04-16 18:48:49,427,75
2018-04-16 19:08:52,1424,55
2018-04-16 19:11:19,278,67
2018-04-16 19:25:58,738,11
2018-04-16 19:31:00,62,34
2018-04-16 19:32:25,1104,50
2018-04-16 19:50:14,12,26
2018-04-16 19:52:43,1460,12
2018-04-16 20:08:50,791,69
2018-04-16 20:28:12,240,55
2018-04-16 20:32:47,1333,8
2018-04-16 20:38:48,1451,30
2018-04-16 20:40:13,731,69
2018-04-16 20:43:54,1453,22
2018-04-16 20:49:28,890,7
2018-04-16 21:23:28,1236,11
2018-04-16 21:30:05,275,51
2018-04-16 21:48:12,419,73
2018-04-16 21:56:32,905,69
2018-04-16 22:01:18,112,52
2018-04-16 22:07:49,203,69
2018-04-16 22:12:00,1318,82
2018-04-16 22:16:52,1127,52
2018-04-16 22:20:04,1014,19
2018-04-16 22:38:51,395,80
2018-04-16 22:43:29,251,74
2018-04-16 22:43:50,825,73
2018-04-16 22:43:53,806,73
2018-04-16 22:45:58,947,38
2018-04-16 22:57:32,1230,70
2018-04-16 23:12:33,993,24
2018-04-16 23:15:04,659,38
2018-04-16 23:37:04,824,51
2018-04-16 23:38:36,1311,25
2018-04-16 23:52:52,1469,55
2018-04-17 00:10:56,823,11
2018-04-17 00:22:07,475,26
2018-04-17 00:27:22,1088,36
2018-04-17 00:34:20,212,1
2018-04-17 00:36:47,1090,38
2018-04-17 00:41:59,1306,17
2018-04-17 01:11:29,174,30
2018-04-17 01:17:35,266,28
2018-04-17 01:25:13,971,73
2018-04-17 01:30:30,1367,55
2018-04-17 01:41:26,217,50
2018-04-17 02:19:09,1328,50
2018-04-17 02:22:45,512,70
2018-04-17 02:44:35,535,53
2018-04-17 02:51:23,475,38
2018-04-17 02:57:38,1196,27
2018-04-17 02:58:09,390,17
2018-04-17 03:11:13,1316,67
2018-04-17 03:27:32,313,45
2018-04-17 03:32:23,1171,50
2018-04-17 04:22:07,292,18
2018-04-17 04:26:16,1015,12
2018-04-17 04:34:44,965,76
2018-04-17 04:35:51,953,54
2018-04-17 04:52:33,71,3
2018-04-17 05:36:17,257,36
2018-04-17 05:43:33,1446,55
2018-04-17 05:44:59,352,7
2018-04-17 06:25:31,763,67
2018-04-17 06:25:48,894,7
2018-04-17 06:28:22,485,55
2018-04-17 07:03:52,1403,54
2018-04-17 07:14:22,1183,70
2018-04-17 07:31:43,810,59
2018-04-17 07:50:42,956,51
2018-04-17 07:58:20,956,11
2018-04-17 08:04:00,847,24
2018-04-17 08:04:06,903,12
2018-04-17 08:10:07,1395,50
2018-04-17 08:21:50,1179,54
2018-04-17 08:27:48,920,20
2018-04-17 08:30:16,1166,60
2018-04-17 08:30:18,224,73
2018-04-17 08:45:10,839,50
2018-04-17 08:55:21,305,9
2018-04-17 08:59:57,1015,16
2018-04-17 09:23:51,724,52
2018-04-17 09:47:08,619,45
2018-04-17 09:55:38,568,17
2018-04-17 10:32:35,183,34
2018-04-17 11:01:01,589,53
2018-04-17 11:01:28,1344,62
2018-04-17 11:30:10,545,74
2018-04-17 11:40:07,1021,55
2018-04-17 11:49:46,862,74
2018-04-17 11:49:57,959,46
2018-04-17 11:51:28,487,73
2018-04-17 12:13:15,80,22
2018-04-17 12:16:31,1126,80
2018-04-17 12:18:58,1466,30
2018-04-17 12:54:48,1230,51
2018-04-17 13:13:06,1011,17
2018-04-17 13:20:00,197,3
2018-04-17 13:27:53,404,50
2018-04-17 13:48:47,1203,35
2018-04-17 13:54:29,680,74
2018-04-17 13:58:16,1404,75
2018-04-17 14:14:31,1171,45
2018-04-17 14:15:53,956,34
2018-04-17 14:24:17,92,62
2018-04-17 14:29:09,116,34
2018-04-17 14:43:28,797,50
2018-04-17 14:50:55,512,28
2018-04-17 14:57:12,1415,17
2018-04-17 15:11:46,157,59
2018-04-17 15:14:04,1280,34
2018-04-17 15:17:42,1197,11
2018-04-17 15:41:03,91,57
2018-04-17 15:48:46,271,3
2018-04-17 16:00:20,130,5
2018-04-17 16:21:36,196,41
2018-04-17 16:26:56,1255,50
2018-04-17 16:28:04,140,11
2018-04-17 16:40:26,948,7
2018-04-17 16:46:45,399,39
2018-04-17 17:06:04,1005,55
2018-04-17 17:12:34,581,73
2018-04-17 17:18:03,1101,39
2018-04-17 17:46:57,475,82
2018-04-17 17:51:15,1425,67
2018-04-17 18:09:04,529,43
2018-04-17 18:09:30,405,8
2018-04-17 18:10:06,126,69
2018-04-17 18:10:43,421,1
2018-04-17 18:25:43,183,66
2018-04-17 18:34:16,315,55
2018-04-17 18:38:20,1376,18
2018-04-17 18:58:55,1274,32
2018-04-17 19:01:40,823,82
2018-04-17 19:17:55,684,67
2018-04-17 19:20:48,426,11
2018-04-17 19:25:22,805,26
2018-04-17 19:39:32,917,43
2018-04-17 19:41:39,273,35
2018-04-17 19:45:01,980,31
2018-04-17 20:01:53,305,22
2018-04-17 20:02:17,1366,54
2018-04-17 20:13:12,232,43
2018-04-17 20:19:19,195,7
2018-04-17 20:24:14,50,35
2018-04-17 20:28:30,1158,47
2018-04-17 20:48:02,1151,53
2018-04-17 21:02:32,1399,8
2018-04-17 21:05:01,296,65
2018-04-17 21:20:34,504,15
2018-04-17 21:29:01,358,20
2018-04-17 21:47:01,819,60
2018-04-17 21:49:24,1296,33
2018-04-17 21:54:18,532,1
2018-04-17 22:08:58,1010,12
2018-04-17 22:16:54,1333,62
2018-04-17 22:17:43,140,11
2018-04-17 22:24:18,1268,50
2018-04-17 22:24:46,998,80
2018-04-17 22:38:37,76,65
2018-04-17 22:49:22,76,69
2018-04-17 23:02:57,273,69
2018-04-17 23:02:58,1367,45
2018-04-17 23:15:51,1354,45
2018-04-17 23:17:19,1059,78
2018-04-17 23:24:45,444,81
2018-04-17 23:26:02,235,63
2018-04-18 00:05:40,995,50
2018-04-18 00:13:37,1477,50
2018-04-18 00:14:00,1023,60
2018-04-18 00:15:53,1459,52
2018-04-18 00:16:14,443,11
2018-04-18 00:23:11,853,20
2018-04-18 00:31:10,276,27
2018-04-18 00:48:09,159,67
2018-04-18 01:16:32,126,64
2018-04-18 01:59:31,1424,69
2018-04-18 02:01:57,825,34
2018-04-18 02:02:37,795,38
2018-04-18 02:08:56,75,55
2018-04-18 02:13:31,1397,5
2018-04-18 02:38:15,1257,78
2018-04-18 02:51:31,235,73
2018-04-18 03:32:25,446,77
2018-04-18 03:38:17,905,9
2018-04-18 03:56:32,395,27
2018-04-18 04:24:02,1250,12
2018-04-18 05:26:42,1006,7
2018-04-18 05:28:38,331,25
2018-04-18 05:36:55,1084,1
2018-04-18 05:47:01,1472,53
2018-04-18 05:51:18,438,53
2018-04-18 05:59:45,1250,17
2018-04-18 06:02:38,373,34
2018-04-18 06:03:27,76,27
2018-04-18 06:06:02,484,44
2018-04-18 06:10:49,302,76
2018-04-18 06:14:38,1048,69
2018-04-18 06:17:53,1328,75
2018-04-18 06:24:35,1471,52
2018-04-18 06:28:16,1489,17
2018-04-18 06:33:01,45,34
2018-04-18 06:37:25,517,11
2018-04-18 06:48:43,56,50
2018-04-18 06:52:26,1181,53
2018-04-18 07:07:08,503,50
2018-04-18 07:40:20,719,52
2018-04-18 07:51:43,684,20
2018-04-18 07:59:01,1344,74
2018-04-18 08:00:51,1357,52
2018-04-18 08:24:28,1388,82
2018-04-18 08:35:24,1370,11
2018-04-18 08:37:52,1352,45
2018-04-18 08:38:42,1012,11
2018-04-18 08:49:34,661,53
2018-04-18 08:59:32,1456,53
2018-04-18 09:03:59,296,55
2018-04-18 09:06:54,113,70
2018-04-18 09:13:01,1396,49
2018-04-18 09:19:39,1099,70
2018-04-18 09:20:05,596,34
2018-04-18 09:38:22,1044,7
2018-04-18 10:06:03,1425,62
2018-04-18 10:11:11,1355,45
2018-04-18 10:26:23,1171,1
2018-04-18 10:26:29,218,75
2018-04-18 10:35:18,652,11
2018-04-18 10:41:26,324,34
2018-04-18 10:47:40,1084,50
2018-04-18 11:09:57,325,25
2018-04-18 11:16:34,568,48
2018-04-18 11:19:32,1003,74
2018-04-18 11:28:46,678,34
2018-04-18 11:44:28,1037,34
2018-04-18 11:51:33,261,45
2018-04-18 11:56:08,1196,38
2018-04-18 12:02:46,978,60
2018-04-18 12:04:16,80,70
2018-04-18 12:05:16,966,25
2018-04-18 12:06:56,1376,7
2018-04-18 12:08:35,226,80
2018-04-18 12:16:51,530,70
2018-04-18 12:21:18,931,55
2018-04-18 12:42:15,548,80
2018-04-18 13:29:47,1027,51
2018-04-18 13:30:39,1452,35
2018-04-18 13:42:57,1101,0
2018-04-18 13:44:49,249,76
2018-04-18 13:52:50,582,50
2018-04-18 14:00:15,74,18
2018-04-18 14:13:14,313,62
2018-04-18 14:14:33,446,11
2018-04-18 14:15:25,1259,34
2018-04-18 14:21:22,1117,67
2018-04-18 14:42:24,200,9
2018-04-18 14:52:19,897,16
2018-04-18 15:02:21,677,3
2018-04-18 15:10:12,527,73
2018-04-18 15:15:13,943,15
2018-04-18 15:26:18,857,69
2018-04-18 15:37:09,949,51
2018-04-18 15:51:08,1055,53
2018-04-18 15:52:31,576,73
2018-04-18 15:55:07,631,50
2018-04-18 15:57:45,1180,69
2018-04-18 15:59:22,571,69
2018-04-18 15:59:32,240,76
2018-04-18 16:08:13,767,7
2018-04-18 17:24:03,481,45
2018-04-18 17:27:18,228,18
2018-04-18 17:43:27,1464,52
2018-04-18 17:43:51,884,51
2018-04-18 17:50:02,1191,52
2018-04-18 18:11:49,242,27
2018-04-18 18:18:29,178,74
2018-04-18 18:22:38,851,67
2018-04-18 18:40:08,25,27
2018-04-18 19:05:26,998,75
2018-04-18 19:16:59,641,9
2018-04-18 19:17:30,1440,76
2018-04-18 20:01:21,675,55
2018-04-18 20:03:49,716,11
2018-04-18 20:05:20,279,74
2018-04-18 20:09:58,412,50
2018-04-18 20:16:30,308,7
2018-04-18 20:28:11,1176,47
2018-04-18 20:35:40,1240,76
2018-04-18 20:36:26,390,12
2018-04-18 20:51:09,843,11
2018-04-18 21:08:59,1448,33
2018-04-18 21:33:13,1472,12
2018-04-18 21:35:44,1335,17
2018-04-18 21:39:13,1037,11
2018-04-18 21:51:20,1375,53
2018-04-18 22:03:25,53,67
2018-04-18 22:09:47,543,7
2018-04-18 22:13:11,1353,73
2018-04-18 22:33:25,53,53
2018-04-18 22:39:50,257,70
2018-04-18 22:46:58,1353,8
2018-04-18 22:50:54,1018,80
2018-04-18 23:06:44,306,69
2018-04-18 23:07:39,310,76
2018-04-18 23:24:30,535,30
2018-04-18 23:40:08,1335,34
2018-04-19 00:08:39,504,41
2018-04-19 00:08:53,577,51
2018-04-19 00:25:53,193,70
2018-04-19 00:32:53,382,8
2018-04-19 01:06:31,382,52
2018-04-19 01:39:34,658,28
2018-04-19 01:46:46,523,43
2018-04-19 01:59:13,1080,12
2018-04-19 02:05:52,194,82
2018-04-19 02:26:07,1136,17
2018-04-19 02:29:12,547,1
2018-04-19 02:42:53,1313,62
2018-04-19 02:52:47,1142,12
2018-04-19 02:58:30,715,0
2018-04-19 02:58:58,570,38
2018-04-19 03:26:13,421,34
2018-04-19 03:31:40,1407,15
2018-04-19 03:48:15,1,17
2018-04-19 04:08:20,325,3
2018-04-19 04:09:55,1086,20
2018-04-19 04:19:26,59,79
2018-04-19 04:21:05,796,20
2018-04-19 04:23:58,1,23
2018-04-19 04:31:41,996,67
2018-04-19 04:37:18,117,25
2018-04-19 04:39:26,1103,38
2018-04-19 04:43:50,499,62
2018-04-19 04:46:54,364,11
2018-04-19 04:48:21,806,48
2018-04-19 05:01:15,1348,53
2018-04-19 05:01:37,688,55
2018-04-19 05:36:14,778,50
2018-04-19 05:39:31,1478,52
2018-04-19 06:35:29,45,67
2018-04-19 07:02:18,1427,55
2018-04-19 07:12:04,1012,1
2018-04-19 07:14:10,1148,1
2018-04-19 07:18:16,1178,1
2018-04-19 07:44:32,1344,43
2018-04-19 08:16:03,1197,33
2018-04-19 08:23:33,53,13
2018-04-19 08:25:47,605,62
2018-04-19 08:30:02,1163,67
2018-04-19 08:37:14,622,29
2018-04-19 08:39:06,1313,74
2018-04-19 08:51:55,435,75
2018-04-19 08:52:50,916,37
2018-04-19 09:10:31,807,64
2018-04-19 09:12:35,820,33
2018-04-19 09:13:57,630,30
2018-04-19 09:17:41,1406,71
2018-04-19 09:23:08,920,25
2018-04-19 09:23:51,1333,7
2018-04-19 09:37:11,913,30
2018-04-19 09:42:28,94,74
2018-04-19 09:42:35,1305,50
2018-04-19 09:43:48,488,74
2018-04-19 09:50:35,825,50
2018-04-19 09:50:53,892,34
2018-04-19 10:38:40,489,43
2018-04-19 10:38:49,662,55
2018-04-19 10:53:52,411,1
2018-04-19 10:59:09,577,9
2018-04-19 11:16:10,67,36
2018-04-19 11:20:27,7,7
2018-04-19 11:24:20,389,12
2018-04-19 11:40:13,800,18
2018-04-19 11:47:33,477,1
2018-04-19 11:57:10,119,17
2018-04-19 12:03:33,124,43
2018-04-19 12:22:01,991,0
2018-04-19 12:23:03,1375,69
2018-04-19 12:25:42,829,50
2018-04-19 12:26:58,847,55
2018-04-19 12:27:19,1175,55
2018-04-19 12:42:24,262,47
2018-04-19 12:45:55,163,3
2018-04-19 13:37:56,1029,39
2018-04-19 13:42:23,1171,55
2018-04-19 13:52:18,852,55
2018-04-19 13:53:39,947,69
2018-04-19 13:55:52,481,69
2018-04-19 13:56:05,1334,68
2018-04-19 14:15:14,771,48
2018-04-19 14:18:01,1121,38
2018-04-19 14:20:44,1002,70
2018-04-19 14:27:38,699,7
2018-04-19 14:37:25,1343,43
2018-04-19 14:46:19,1243,50
2018-04-19 14:46:21,813,33
2018-04-19 14:54:06,216,71
2018-04-19 15:04:46,1256,80
2018-04-19 15:05:13,950,64
2018-04-19 15:05:59,907,55
2018-04-19 15:11:46,523,33
2018-04-19 15:16:47,264,51
2018-04-19 15:23:23,1424,24
2018-04-19 15:26:52,1061,55
2018-04-19 15:33:55,1419,11
2018-04-19 16:08:17,785,17
2018-04-19 16:08:54,678,34
2018-04-19 16:08:58,408,78
2018-04-19 16:18:49,214,50
2018-04-19 16:26:22,961,79
2018-04-19 16:28:30,619,52
2018-04-19 16:29:22,1088,8
2018-04-19 16:29:58,1313,3
2018-04-19 16:30:54,378,52
2018-04-19 16:33:09,408,34
2018-04-19 16:37:57,191,7
2018-04-19 16:42:06,327,33
2018-04-19 16:43:32,1050,76
2018-04-19 16:43:42,367,34
2018-04-19 16:44:22,376,30
2018-04-19 16:52:05,414,52
2018-04-19 17:00:57,384,55
2018-04-19 17:15:27,1471,61
2018-04-19 17:45:07,830,62
2018-04-19 17:49:12,922,12
2018-04-19 17:52:16,994,18
2018-04-19 17:55:10,1027,75
2018-04-19 18:02:02,1243,39
2018-04-19 18:02:21,534,55
2018-04-19 18:10:49,154,1
2018-04-19 18:22:35,506,36
2018-04-19 18:26:52,1103,43
2018-04-19 18:31:18,232,43
2018-04-19 18:53:21,81,51
2018-04-19 19:44:25,166,73
2018-04-19 19:53:03,471,69
2018-04-19 19:53:10,904,2
2018-04-19 20:18:59,1334,18
2018-04-19 20:20:30,1209,2
2018-04-19 20:33:24,838,52
2018-04-19 20:58:56,1104,23
2018-04-19 21:07:17,691,9
2018-04-19 21:11:14,1104,69
2018-04-19 21:40:36,991,9
2018-04-19 21:41:14,1342,75
2018-04-19 21:53:49,1469,34
2018-04-19 22:07:14,52,64
2018-04-19 22:33:24,1325,49
2018-04-19 22:49:16,2,75
2018-04-19 22:52:10,488,52
2018-04-19 23:01:02,1017,55
2018-04-19 23:07:06,393,67
2018-04-19 23:11:35,836,69
2018-04-19 23:17:18,522,15
2018-04-19 23:19:01,375,70
2018-04-19 23:26:33,512,65
2018-04-19 23:38:35,1198,69
2018-04-19 23:53:37,1054,15
2018-04-19 23:57:02,1328,54
2018-04-20 00:08:44,1213,50
2018-04-20 00:16:50,532,53
2018-04-20 00:23:28,1228,51
2018-04-20 00:25:19,707,38
2018-04-20 00:41:57,731,80
2018-04-20 01:11:37,485,69
2018-04-20 01:41:26,1200,70
2018-04-20 01:43:54,1158,44
2018-04-20 01:44:40,154,73
2018-04-20 01:53:24,478,17
2018-04-20 01:59:51,876,62
2018-04-20 02:02:59,178,51
2018-04-20 02:04:39,937,2
2018-04-20 02:07:34,611,70
2018-04-20 02:09:45,36,41
2018-04-20 02:30:18,275,2
2018-04-20 02:30:30,1155,50
2018-04-20 02:42:27,1197,69
2018-04-20 03:02:22,104,73
2018-04-20 03:03:26,996,33
2018-04-20 03:18:29,139,18
2018-04-20 03:45:48,1479,28
2018-04-20 04:06:27,1481,7
2018-04-20 04:09:27,1007,17
2018-04-20 04:12:24,1022,51
2018-04-20 04:13:52,150,67
2018-04-20 04:14:44,398,61
2018-04-20 04:16:35,280,73
2018-04-20 04:30:14,657,11
2018-04-20 04:37:47,69,33
2018-04-20 04:42:19,248,62
2018-04-20 04:53:36,39,34
2018-04-20 05:02:50,1372,11
2018-04-20 05:10:58,331,74
2018-04-20 05:11:43,1163,73
2018-04-20 05:26:08,530,62
2018-04-20 05:33:46,80,0
2018-04-20 05:46:56,53,54
2018-04-20 05:48:39,1317,73
2018-04-20 05:53:49,165,75
2018-04-20 06:13:09,777,7
2018-04-20 06:29:58,785,64
2018-04-20 06:40:37,1499,75
2018-04-20 06:47:53,178,62
2018-04-20 07:00:12,540,3
2018-04-20 07:11:05,1491,69
2018-04-20 07:15:29,1316,80
2018-04-20 07:18:50,1305,73
2018-04-20 07:30:20,996,65
2018-04-20 07:32:01,1415,25
2018-04-20 07:33:15,1185,39
2018-04-20 07:37:17,531,75
2018-04-20 07:54:03,1270,53
2018-04-20 07:55:19,1272,34
2018-04-20 08:20:06,323,69
2018-04-20 08:37:11,186,67
2018-04-20 08:41:57,530,20
2018-04-20 08:52:51,1452,44
2018-04-20 08:55:52,489,60
2018-04-20 09:12:00,1074,59
2018-04-20 09:19:38,1250,25
2018-04-20 09:25:18,437,69
2018-04-20 09:33:23,340,50
2018-04-20 09:33:37,831,51
2018-04-20 09:37:12,198,54
2018-04-20 09:39:19,469,43
2018-04-20 09:52:10,1,7
2018-04-20 09:53:44,686,50
2018-04-20 09:56:28,1215,67
2018-04-20 09:58:31,504,62
2018-04-20 10:08:58,381,3
2018-04-20 10:22:16,1037,55
2018-04-20 10:41:02,1367,54
2018-04-20 10:44:26,431,62
2018-04-20 10:48:49,774,1
2018-04-20 11:22:09,184,73
2018-04-20 11:35:47,954,70
2018-04-20 12:05:25,1334,63
2018-04-20 12:07:12,385,75
2018-04-20 12:29:19,580,84
2018-04-20 12:36:55,705,43
2018-04-20 12:43:19,252,69
2018-04-20 13:37:13,672,11
2018-04-20 14:25:23,1061,34
2018-04-20 14:28:30,1455,2
2018-04-20 14:40:24,745,55
2018-04-20 14:59:29,948,76
2018-04-20 15:06:08,737,70
2018-04-20 15:09:12,378,55
2018-04-20 15:11:57,1171,9
2018-04-20 15:16:13,2,25
2018-04-20 16:09:03,1102,50
2018-04-20 16:14:21,267,33
2018-04-20 16:31:44,678,39
2018-04-20 16:36:48,33,34
2018-04-20 16:44:16,1088,34
2018-04-20 16:44:20,617,33
2018-04-20 16:50:41,326,43
2018-04-20 17:05:43,1390,54
2018-04-20 17:06:12,331,52
2018-04-20 17:10:34,1333,1
2018-04-20 17:34:41,1203,41
2018-04-20 17:36:12,156,8
2018-04-20 17:45:31,101,27
2018-04-20 17:52:40,1455,40
2018-04-20 17:56:46,851,70
2018-04-20 18:03:47,712,43
2018-04-20 18:11:44,1146,45
2018-04-20 18:12:46,216,62
2018-04-20 18:35:33,494,20
2018-04-20 18:36:35,1256,33
2018-04-20 18:41:01,1360,51
2018-04-20 18:50:22,112,17
2018-04-20 18:53:18,1007,67
2018-04-20 18:54:24,1361,53
2018-04-20 19:02:02,532,51
2018-04-20 19:06:51,763,35
2018-04-20 19:07:26,1388,11
2018-04-20 19:11:58,1248,2
2018-04-20 19:15:38,346,11
2018-04-20 19:23:19,1471,43
2018-04-20 19:23:59,763,35
2018-04-20 19:32:23,1466,48
2018-04-20 19:37:10,390,33
2018-04-20 19:48:01,795,28
2018-04-20 20:11:12,402,69
2018-04-20 20:14:35,1348,80
2018-04-20 20:24:57,1029,80
2018-04-20 20:32:31,922,43
2018-04-20 21:01:23,541,33
2018-04-20 21:06:15,0,70
2018-04-20 21:20:14,203,82
2018-04-20 21:34:23,847,69
2018-04-20 21:41:12,140,9
2018-04-20 21:46:08,1021,48
2018-04-20 21:47:24,1304,44
2018-04-20 21:57:06,446,7
2018-04-20 22:04:45,820,80
2018-04-20 22:09:15,560,4
2018-04-20 22:20:52,1271,55
2018-04-20 22:25:16,1373,34
2018-04-20 22:36:18,1309,62
2018-04-20 22:41:50,1425,35
2018-04-20 22:47:44,52,25
2018-04-20 22:48:37,518,43
2018-04-20 22:57:16,1272,69
2018-04-20 23:26:15,1101,51
2018-04-20 23:40:31,154,41
2018-04-20 23:51:22,1171,59
2018-04-21 00:13:58,238,8
2018-04-21 00:14:59,1060,12
2018-04-21 00:15:23,1327,75
2018-04-21 00:29:33,494,53
2018-04-21 00:33:49,81,51
2018-04-21 00:35:49,517,55
2018-04-21 00:43:33,1061,11
2018-04-21 00:52:13,1495,62
2018-04-21 00:52:25,466,7
2018-04-21 00:54:10,710,60
2018-04-21 00:54:33,1406,53
2018-04-21 01:00:54,413,76
2018-04-21 01:01:00,298,51
2018-04-21 01:13:18,834,51
2018-04-21 01:38:11,236,43
2018-04-21 01:41:45,127,17
2018-04-21 01:45:23,822,11
2018-04-21 02:11:09,453,33
2018-04-21 02:12:36,577,65
2018-04-21 02:17:04,1274,44
2018-04-21 02:27:52,915,8
2018-04-21 02:34:27,292,55
2018-04-21 02:34:59,292,53
2018-04-21 02:35:44,1174,52
2018-04-21 02:39:39,1240,59
2018-04-21 02:44:55,197,19
2018-04-21 02:50:41,984,35
2018-04-21 03:15:50,806,50
2018-04-21 03:58:15,498,53
2018-04-21 03:59:47,709,69
2018-04-21 04:00:11,96,45
2018-04-21 04:03:12,799,55
2018-04-21 04:29:24,50,25
2018-04-21 04:35:34,792,33
2018-04-21 04:44:06,1196,80
2018-04-21 04:48:24,729,67
2018-04-21 04:48:59,836,24
2018-04-21 05:30:26,1193,33
2018-04-21 05:31:19,211,48
2018-04-21 05:37:08,1029,79
2018-04-21 05:39:04,491,43
2018-04-21 05:51:48,303,1
2018-04-21 06:08:29,1151,27
2018-04-21 06:20:57,932,74
2018-04-21 06:29:45,710,43
2018-04-21 06:49:47,551,54
2018-04-21 06:58:06,683,31
2018-04-21 07:18:31,1084,75
2018-04-21 07:26:35,785,17
2018-04-21 07:33:41,1136,0
2018-04-21 07:40:15,799,76
2018-04-21 07:46:19,1209,53
2018-04-21 08:01:02,1149,34
2018-04-21 08:21:43,1109,69
2018-04-21 08:24:27,942,7
2018-04-21 08:37:01,1052,28
2018-04-21 08:37:40,366,28
2018-04-21 08:42:09,1151,28
2018-04-21 08:43:34,700,46
2018-04-21 08:58:43,1044,70
2018-04-21 09:01:43,724,61
2018-04-21 09:12:37,1175,50
2018-04-21 09:15:10,1372,51
2018-04-21 09:22:35,325,28
2018-04-21 09:40:40,939,30
2018-04-21 09:41:36,1181,12
2018-04-21 10:16:16,462,20
2018-04-21 10:28:48,614,70
2018-04-21 10:30:36,503,62
2018-04-21 10:34:43,720,63
2018-04-21 10:49:41,575,50
2018-04-21 10:58:14,1281,1
2018-04-21 11:00:34,504,52
2018-04-21 11:09:47,583,33
2018-04-21 11:28:32,216,81
2018-04-21 11:28:35,987,69
2018-04-21 11:32:19,1324,45
2018-04-21 12:14:49,1388,8
2018-04-21 12:16:35,1195,46
2018-04-21 12:17:34,88,50
2018-04-21 12:50:00,1292,80
2018-04-21 12:57:00,475,1
2018-04-21 13:02:41,261,55
2018-04-21 13:06:56,203,30
2018-04-21 13:08:49,1382,3
2018-04-21 13:20:48,967,69
2018-04-21 13:24:15,678,33
2018-04-21 13:30:43,745,16
2018-04-21 13:46:13,789,52
2018-04-21 13:49:47,1083,30
2018-04-21 13:54:49,513,18
2018-04-21 14:02:02,367,27
2018-04-21 14:19:27,778,75
2018-04-21 14:33:54,327,80
2018-04-21 14:41:08,1086,34
2018-04-21 14:42:50,475,80
2018-04-21 14:46:52,828,69
2018-04-21 14:53:46,509,35
2018-04-21 15:22:53,1098,45
2018-04-21 15:33:21,679,1
2018-04-21 15:34:38,834,62
2018-04-21 15:39:25,810,33
2018-04-21 15:46:40,917,3
2018-04-21 16:12:57,1429,55
2018-04-21 16:21:14,1294,33
2018-04-21 17:02:45,1186,54
2018-04-21 17:47:21,275,11
2018-04-21 18:10:13,34,76
2018-04-21 18:10:24,788,1
2018-04-21 18:10:41,1466,33
2018-04-21 18:20:04,785,22
2018-04-21 18:21:25,1415,9
2018-04-21 18:40:35,661,76
2018-04-21 18:45:03,499,76
2018-04-21 18:55:13,1083,62
2018-04-21 19:03:25,932,33
2018-04-21 19:04:53,1088,70
2018-04-21 19:18:15,814,69
2018-04-21 19:33:51,1333,4
2018-04-21 19:41:36,552,67
2018-04-21 19:49:54,257,62
2018-04-21 19:58:17,366,1
2018-04-21 20:08:40,94,62
2018-04-21 20:18:20,661,69
2018-04-21 20:20:49,1290,11
2018-04-21 20:22:19,913,53
2018-04-21 20:28:55,446,76
2018-04-21 20:43:14,114,3
2018-04-21 20:55:56,1415,62
2018-04-21 21:07:01,661,65
2018-04-21 21:12:54,1158,35
2018-04-21 21:36:07,1459,1
2018-04-21 21:45:33,364,8
2018-04-21 21:54:39,758,51
